tanggal,komoditas,kabupaten_kota,query,jumlah_berita_ditemukan,judul_teratas,url_teratas,ringkasan,tervalidasi
2025-07-28,Cabai Rawit Merah,DI Yogyakarta,harga Cabai Rawit Merah DI Yogyakarta 2025-07 naik turun,3,Harga Cabai Rawit Merah di Pasar Tradisional DI Yogyakarta Hari Ini ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/87d8d4495bef1a8/harga-cabai-rawit-merah-pasar-tradisional-di-yogyakarta-hari-ini-2026,"Harga terkini: Rp40 ribu (per 27 Juli 2026). · Perubahan harian: turun Rp1250.0 dari hari sebelumnya (Rp41,25 ribu ). · Perubahan mingguan: turun ...",True
2025-07-28,Bawang Merah Ukuran Sedang,DI Yogyakarta,harga Bawang Merah Ukuran Sedang DI Yogyakarta 2025-07 naik turun,3,Harga Sembako Jogja Hari Ini 7 Agustus 2025: Bawang Merah ...,https://www.detik.com/jogja/bisnis/d-8049375/harga-sembako-jogja-hari-ini-7-agustus-2025-bawang-merah-putih-melandai,Bawang merah: Turun dari Rp 48.143 menjadi Rp 47.429/kg; Bawang putih bonggol: Turun dari Rp 31.143 menjadi Rp 30.000/kg; Cabai merah keriting: ...,True
2025-07-28,Telur Ayam Ras Segar,DI Yogyakarta,harga Telur Ayam Ras Segar DI Yogyakarta 2025-07 naik turun,3,Harga Telur Ayam Ras Segar di Pasar Tradisional DI Yogyakarta Hari Ini ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/27e3f90e4f9eaa8/harga-telur-ayam-ras-segar-pasar-tradisional-di-yogyakarta-hari-ini-2026,"Harga terkini: Rp26,5 ribu (per 17 Juli 2026). · Perubahan harian: naik Rp750 dari hari sebelumnya (Rp25,75 ribu ). · Perubahan mingguan: naik ...",True
2025-06-26,Daging Ayam Ras Segar,DI Yogyakarta,harga Daging Ayam Ras Segar DI Yogyakarta 2025-06 naik turun,3,Harga Daging Ayam Ras Segar di Pasar Tradisional DI Yogyakarta ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/26ca4d59bf3b0ec/harga-daging-ayam-ras-segar-pasar-tradisional-di-yogyakarta-hari-ini-2026,"Harga terkini: Rp39,75 ribu (per 11 Agustus 2026). · Perubahan harian: naik Rp1000.0 dari hari sebelumnya (Rp38,75 ribu ). · Perubahan mingguan: ...",True
2025-06-26,Cabai Rawit Merah,DI Yogyakarta,harga Cabai Rawit Merah DI Yogyakarta 2025-06 naik turun,3,Harga Cabai Rawit Merah di Pasar Tradisional DI Yogyakarta Hari Ini ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/87d8d4495bef1a8/harga-cabai-rawit-merah-pasar-tradisional-di-yogyakarta-hari-ini-2026,"Harga terkini: Rp40 ribu (per 27 Juli 2026). · Perubahan harian: turun Rp1250.0 dari hari sebelumnya (Rp41,25 ribu ). · Perubahan mingguan: turun ...",True
2025-06-26,Gula Pasir Kualitas Premium,DI Yogyakarta,harga Gula Pasir Kualitas Premium DI Yogyakarta 2025-06 naik turun,3,Harga Gula Pasir Kualitas Premium di Pasar Tradisional DI Yogyakarta ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/825d4194643970a/harga-gula-pasir-kualitas-premium-pasar-tradisional-di-yogyakarta-hari-ini-2026,"Harga terkini: Rp18,75 ribu (per 31 Juli 2026). Perubahan harian: stabil, tidak berubah dibandingkan hari sebelumnya (Rp18,75 ribu ). Perubahan ...",True
2025-06-26,Telur Ayam Ras Segar,DI Yogyakarta,harga Telur Ayam Ras Segar DI Yogyakarta 2025-06 naik turun,3,Harga Telur Ayam Ras Segar di Pasar Tradisional DI Yogyakarta Hari Ini ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/27e3f90e4f9eaa8/harga-telur-ayam-ras-segar-pasar-tradisional-di-yogyakarta-hari-ini-2026,"Harga terkini: Rp26,5 ribu (per 17 Juli 2026). · Perubahan harian: naik Rp750 dari hari sebelumnya (Rp25,75 ribu ). · Perubahan mingguan: naik ...",True
2025-06-26,Beras Kualitas Bawah I,DI Yogyakarta,harga Beras Kualitas Bawah I DI Yogyakarta 2025-06 naik turun,3,Harga Beras Kualitas Medium I di Pasar Tradisional DI Yogyakarta ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/83f61f5c5345f7a/harga-beras-kualitas-medium-i-pasar-tradisional-di-yogyakarta-hari-ini-2026,"Harga Beras Kualitas Medium I di Pasar Tradisional DI Yogyakarta Hari Ini Stabil di Rp14,9 Ribu , Update 05 Juni 2026 · Harga terkini: Rp14,9 ribu (per 05 Juni ...",True
2025-06-26,Cabai Merah Keriting ,DI Yogyakarta,harga Cabai Merah Keriting  DI Yogyakarta 2025-06 naik turun,3,Harga Sembako Jogja Hari Ini 5 November 2025: 3 Jenis Cabai ...,https://www.detik.com/jogja/bisnis/d-8195258/harga-sembako-jogja-hari-ini-5-november-2025-3-jenis-cabai-naik-turun,Cabai merah keriting: Naik dari Rp 46.143 menjadi Rp 47.143/kg; Cabai merah besar: Naik dari Rp 49.000 menjadi Rp 50.714/kg; Cabai rawit merah: ...,True
2025-06-26,Beras Kualitas Super I,DI Yogyakarta,harga Beras Kualitas Super I DI Yogyakarta 2025-06 naik turun,3,Harga Beras Kualitas Medium I di Pasar Tradisional DI Yogyakarta ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/83f61f5c5345f7a/harga-beras-kualitas-medium-i-pasar-tradisional-di-yogyakarta-hari-ini-2026,"Beras Kualitas Super I per Kg Rp16 ribu (tidak berubah) 22. Beras Kualitas Super II per Kg Rp15 ribu (tidak berubah) Menurut Provinsi Rp22,5 ribu (naik 1.81%) ...",True
2025-06-26,Beras Kualitas Medium I,DI Yogyakarta,harga Beras Kualitas Medium I DI Yogyakarta 2025-06 naik turun,3,Harga Beras Kualitas Medium I di Pasar Tradisional DI Yogyakarta ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/83f61f5c5345f7a/harga-beras-kualitas-medium-i-pasar-tradisional-di-yogyakarta-hari-ini-2026,"Harga Beras Kualitas Medium I di Pasar Tradisional DI Yogyakarta Hari Ini Stabil di Rp14,9 Ribu , Update 05 Juni 2026 ; 2025-10-24, 14.900 ; 2025-10-27, 14.900.",True
2025-06-26,Bawang Merah Ukuran Sedang,DI Yogyakarta,harga Bawang Merah Ukuran Sedang DI Yogyakarta 2025-06 naik turun,3,Harga Sembako Jogja Hari Ini 3 Desember 2025: Giliran Bawang ...,https://www.detik.com/jogja/bisnis/d-8241159/harga-sembako-jogja-hari-ini-3-desember-2025-giliran-bawang-merah-naik,Bawang merah ukuran sedang: Naik dari Rp 46.250 menjadi Rp 48.750/kg · Bawang putih ukuran sedang: Rp 39.500/kg · Beras kualitas bawah I: Rp ...,True
2025-06-26,Cabai Rawit,DI Yogyakarta,harga Cabai Rawit DI Yogyakarta 2025-06 naik turun,3,Harga Cabai Rawit Hijau di Pasar Tradisional DI Yogyakarta Hari Ini ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/5796087474f78e9/harga-cabai-rawit-hijau-pasar-tradisional-di-yogyakarta-hari-ini-2026,"6 days ago · Harga terkini: Rp46,25 ribu (per 19 Agustus 2026). Perubahan harian: stabil, tidak berubah dibandingkan hari sebelumnya (Rp46,25 ribu ).",True
2025-06-26,Cabai Merah,DI Yogyakarta,harga Cabai Merah DI Yogyakarta 2025-06 naik turun,3,Harga Sembako Jogja Hari Ini 5 November 2025: 3 Jenis Cabai ...,https://www.detik.com/jogja/bisnis/d-8195258/harga-sembako-jogja-hari-ini-5-november-2025-3-jenis-cabai-naik-turun,Cabai merah besar: Naik dari Rp 49.000 menjadi Rp 50.714/kg; Cabai rawit merah: Turun dari Rp 25.571 menjadi Rp 25.143/kg; Daging sapi murni: Rp ...,True
2025-06-26,Daging Ayam,DI Yogyakarta,harga Daging Ayam DI Yogyakarta 2025-06 naik turun,3,Harga Daging Ayam Ras Segar di Pasar Tradisional DI Yogyakarta ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/26ca4d59bf3b0ec/harga-daging-ayam-ras-segar-pasar-tradisional-di-yogyakarta-hari-ini-2026,"Harga terkini: Rp39,75 ribu (per 11 Agustus 2026). · Perubahan harian: naik Rp1000.0 dari hari sebelumnya (Rp38,75 ribu ). · Perubahan mingguan: ...",True
2025-06-26,Telur Ayam,DI Yogyakarta,harga Telur Ayam DI Yogyakarta 2025-06 naik turun,3,Harga Telur Ayam Ras Segar di Pasar Tradisional DI Yogyakarta Hari Ini ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/27e3f90e4f9eaa8/harga-telur-ayam-ras-segar-pasar-tradisional-di-yogyakarta-hari-ini-2026,"Harga terkini: Rp26,5 ribu (per 17 Juli 2026). · Perubahan harian: naik Rp750 dari hari sebelumnya (Rp25,75 ribu ). · Perubahan mingguan: naik ...",True
2025-06-26,Bawang Merah,DI Yogyakarta,harga Bawang Merah DI Yogyakarta 2025-06 naik turun,3,Harga Sembako Jogja Hari Ini 9 November 2025: Bawang Naik ...,https://www.detik.com/jogja/bisnis/d-8201687/harga-sembako-jogja-hari-ini-9-november-2025-bawang-naik-cabai-turun,"Harga Sembako Jogja Hari Ini 9 November 2025: Bawang Naik, Cabai Turun ... Cabai merah keriting turun 1000 rupiah menjadi Rp 48.857/kg. Adapun ...",True
2025-06-26,Cabai Merah Besar,DI Yogyakarta,harga Cabai Merah Besar DI Yogyakarta 2025-06 naik turun,3,Harga Sembako Jogja Hari Ini 6 Agustus 2025: Cabai Rawit Merah ...,https://www.detik.com/jogja/bisnis/d-8047493/harga-sembako-jogja-hari-ini-6-agustus-2025-cabai-rawit-merah-terus-turun,Cabai merah besar: Naik dari Rp 34.500 menjadi Rp 35.000/kg; Cabai merah keriting: Rp 34.000/kg; Cabai rawit hijau: Rp 39.000/kg; Cabai rawit ...,True
2025-06-26,Beras,DI Yogyakarta,harga Beras DI Yogyakarta 2025-06 naik turun,3,Harga Beras Kualitas Medium I di Pasar Tradisional DI Yogyakarta ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/83f61f5c5345f7a/harga-beras-kualitas-medium-i-pasar-tradisional-di-yogyakarta-hari-ini-2026,"Harga Beras Kualitas Medium I di Pasar Tradisional DI Yogyakarta Hari Ini Stabil di Rp14,9 Ribu , Update 05 Juni 2026 · Harga terkini: Rp14,9 ribu (per 05 Juni ...",True
2025-06-26,Gula Pasir,DI Yogyakarta,harga Gula Pasir DI Yogyakarta 2025-06 naik turun,3,Harga Gula Pasir Kualitas Premium di Pasar Tradisional DI Yogyakarta ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/825d4194643970a/harga-gula-pasir-kualitas-premium-pasar-tradisional-di-yogyakarta-hari-ini-2026,"Gula Pasir Lokal per Kg harian di Pasar Tradisional. Yogyakarta Hari Ini Stabil di Rp18,75 Ribu. Harga terkini: Rp18,75 ribu (per 31 Juli 2026) ...",True
2025-06-26,Cabai Rawit Hijau,DI Yogyakarta,harga Cabai Rawit Hijau DI Yogyakarta 2025-06 naik turun,3,Harga Cabai Rawit Hijau di Pasar Tradisional DI Yogyakarta Hari Ini ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/5796087474f78e9/harga-cabai-rawit-hijau-pasar-tradisional-di-yogyakarta-hari-ini-2026,"6 days ago · Harga terkini: Rp46,25 ribu (per 19 Agustus 2026). Perubahan harian: stabil, tidak berubah dibandingkan hari sebelumnya (Rp46,25 ribu ).",True
2025-05-27,Beras Kualitas Super I,DI Yogyakarta,harga Beras Kualitas Super I DI Yogyakarta 2025-05 naik turun,3,Harga Beras Kualitas Medium I di Pasar Tradisional DI Yogyakarta ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/83f61f5c5345f7a/harga-beras-kualitas-medium-i-pasar-tradisional-di-yogyakarta-hari-ini-2026,"Beras Kualitas Super I per Kg Rp16 ribu (tidak berubah) 22. Rp15 ribu (tidak berubah) Menurut Provinsi Rp22,5 ribu (naik 1.81%) 24.",True
2025-05-27,Beras Kualitas Medium I,DI Yogyakarta,harga Beras Kualitas Medium I DI Yogyakarta 2025-05 naik turun,3,Harga Beras Kualitas Medium I di Pasar Tradisional DI Yogyakarta ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/83f61f5c5345f7a/harga-beras-kualitas-medium-i-pasar-tradisional-di-yogyakarta-hari-ini-2026,"Harga Beras Kualitas Medium I di Pasar Tradisional DI Yogyakarta Hari Ini Stabil di Rp14,9 Ribu , Update 05 Juni 2026 ; 2025-10-24, 14.900 ; 2025-10-27, 14.900.",True
2025-05-27,Telur Ayam,DI Yogyakarta,harga Telur Ayam DI Yogyakarta 2025-05 naik turun,3,Harga Telur Ayam Ras Segar di Pasar Tradisional DI Yogyakarta Hari Ini ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/27e3f90e4f9eaa8/harga-telur-ayam-ras-segar-pasar-tradisional-di-yogyakarta-hari-ini-2026,"Harga Telur Ayam Ras Segar di Pasar Tradisional DI Yogyakarta Hari Ini Naik ke Rp26,5 Ribu , Update 17 Juli 2026 ; 2025-12-25, 30.750 ; 2025-12-26 ...",True
2025-05-27,Cabai Rawit,DI Yogyakarta,harga Cabai Rawit DI Yogyakarta 2025-05 naik turun,3,Harga Sembako Jogja Hari Ini 5 November 2025: 3 Jenis Cabai ...,https://www.detik.com/jogja/bisnis/d-8195258/harga-sembako-jogja-hari-ini-5-november-2025-3-jenis-cabai-naik-turun,Cabai merah besar: Naik dari Rp 49.000 menjadi Rp 50.714/kg; Cabai rawit merah: Turun dari Rp 25.571 menjadi Rp 25.143/kg; Daging sapi murni: Rp ...,True
2025-05-27,Bawang Merah Ukuran Sedang,DI Yogyakarta,harga Bawang Merah Ukuran Sedang DI Yogyakarta 2025-05 naik turun,3,Harga Sembako Jogja Hari Ini 23 Juli 2025: Bawang Putih Merosot!,https://www.detik.com/jogja/bisnis/d-8025076/harga-sembako-jogja-hari-ini-23-juli-2025-bawang-putih-merosot,Bawang merah ukuran sedang: Rp 46.250/kg; Bawang putih ukuran sedang: Turun dari Rp 42.000 menjadi Rp 40.750/kg; Beras kualitas bawah I: Rp ...,True
2025-05-27,Gula Pasir,DI Yogyakarta,harga Gula Pasir DI Yogyakarta 2025-05 naik turun,3,Harga Gula Pasir Kualitas Premium di Pasar Tradisional DI Yogyakarta ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/825d4194643970a/harga-gula-pasir-kualitas-premium-pasar-tradisional-di-yogyakarta-hari-ini-2026,"Harga Gula Pasir Kualitas Premium di Pasar Tradisional DI Yogyakarta Hari Ini Stabil di Rp18,75 Ribu , Update 31 Juli 2026 · Harga terkini: Rp18, ...",True
2025-05-27,Cabai Merah Besar,DI Yogyakarta,harga Cabai Merah Besar DI Yogyakarta 2025-05 naik turun,3,Harga Sembako Jogja Hari Ini 5 November 2025: 3 Jenis Cabai ...,https://www.detik.com/jogja/bisnis/d-8195258/harga-sembako-jogja-hari-ini-5-november-2025-3-jenis-cabai-naik-turun,Cabai merah besar: Naik dari Rp 49.000 menjadi Rp 50.714/kg; Cabai rawit merah: Turun dari Rp 25.571 menjadi Rp 25.143/kg; Daging sapi murni: Rp ...,True
2025-05-27,Bawang Merah,DI Yogyakarta,harga Bawang Merah DI Yogyakarta 2025-05 naik turun,3,Harga Sembako Jogja Hari Ini 5 November 2025: 3 Jenis Cabai ...,https://www.detik.com/jogja/bisnis/d-8195258/harga-sembako-jogja-hari-ini-5-november-2025-3-jenis-cabai-naik-turun,Bawang merah: Turun dari Rp 34.000 menjadi Rp 33.143/kg; Bawang putih bonggol: Rp 29.429/kg; Cabai merah keriting: Naik dari Rp 46.143 menjadi ...,True
2025-05-27,Beras,DI Yogyakarta,harga Beras DI Yogyakarta 2025-05 naik turun,3,Harga Beras di Pasar Tradisional Provinsi DI Yogyakarta Sebulan ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/367b23db00c2741/harga-beras-di-pasar-tradisional-provinsi-di-yogyakarta,"Harga Beras di Pasar Tradisional Provinsi DI Yogyakarta Sebulan Terakhir tidak Berubah ; 2025-05-19, 14.300 ; 2025-05-20, 14.300 ; 2025-05-21 ...",True
2025-05-27,Daging Sapi,DI Yogyakarta,harga Daging Sapi DI Yogyakarta 2025-05 naik turun,3,Harga Daging Sapi Kualitas 1 di Pasar Tradisional Periode Januari ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/3f959bacb90acf1/harga-daging-sapi-kualitas-1-harian-di-pasar-tradisional-provinsi-di-yogyakarta,"Harga Daging Sapi Kualitas 1 di Pasar Tradisional Periode Januari 2025-2026 ; 2025-05-14, 140.000 ; 2025-05-15, 140.000 ; 2025-05-16, 140.000 ; 2025 ...",True
2025-05-27,Daging Sapi Kualitas 1,DI Yogyakarta,harga Daging Sapi Kualitas 1 DI Yogyakarta 2025-05 naik turun,3,Harga Daging Sapi Kualitas 1 di Pasar Tradisional Periode Januari ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/3f959bacb90acf1/harga-daging-sapi-kualitas-1-harian-di-pasar-tradisional-provinsi-di-yogyakarta,"Harga Daging Sapi Kualitas 1 di Pasar Tradisional Periode Januari 2025-2026 ; 2025-05-19, 140.000 ; 2025-05-20, 140.000 ; 2025-05-21, 140.000 ; 2025 ...",True
2025-05-27,Cabai Merah,DI Yogyakarta,harga Cabai Merah DI Yogyakarta 2025-05 naik turun,3,Harga Sembako Jogja Hari Ini 5 November 2025: 3 Jenis Cabai ...,https://www.detik.com/jogja/bisnis/d-8195258/harga-sembako-jogja-hari-ini-5-november-2025-3-jenis-cabai-naik-turun,Cabai merah besar: Naik dari Rp 49.000 menjadi Rp 50.714/kg; Cabai rawit merah: Turun dari Rp 25.571 menjadi Rp 25.143/kg; Daging sapi murni: Rp ...,True
2025-05-27,Cabai Merah Keriting ,DI Yogyakarta,harga Cabai Merah Keriting  DI Yogyakarta 2025-05 naik turun,3,Harga Sembako Jogja Hari Ini 5 November 2025: 3 Jenis Cabai ...,https://www.detik.com/jogja/bisnis/d-8195258/harga-sembako-jogja-hari-ini-5-november-2025-3-jenis-cabai-naik-turun,Cabai merah keriting: Naik dari Rp 46.143 menjadi Rp 47.143/kg; Cabai merah besar: Naik dari Rp 49.000 menjadi Rp 50.714/kg; Cabai rawit merah: ...,True
2025-05-27,Beras Kualitas Bawah I,DI Yogyakarta,harga Beras Kualitas Bawah I DI Yogyakarta 2025-05 naik turun,3,Harga Beras Kualitas Bawah I di Pasar Tradisional Periode Mei ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/295aa14fcd08fd4/harga-beras-kualitas-bawah-i-harian-di-pasar-tradisional-provinsi-di-yogyakarta,"DI Yogyakarta. 2025-05-05, 13.150. 2025-05-06, 13.150. 2025-05-07, 13.150. 2025-05-08 ... Yogyakarta tercatat sebanyak 14 komoditas turun dan enam lainnya naik.",True
2025-05-27,Telur Ayam Ras Segar,DI Yogyakarta,harga Telur Ayam Ras Segar DI Yogyakarta 2025-05 naik turun,3,Harga Telur Ayam Ras Segar di Pasar Tradisional DI Yogyakarta Hari Ini ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/27e3f90e4f9eaa8/harga-telur-ayam-ras-segar-pasar-tradisional-di-yogyakarta-hari-ini-2026,"Harga terkini: Rp26,5 ribu (per 17 Juli 2026). · Perubahan harian: naik Rp750 dari hari sebelumnya (Rp25,75 ribu ). · Perubahan mingguan: naik ...",True
2025-05-27,Cabai Rawit Hijau,DI Yogyakarta,harga Cabai Rawit Hijau DI Yogyakarta 2025-05 naik turun,3,Harga Cabai Rawit Hijau di Pasar Tradisional DI Yogyakarta Hari Ini ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/5796087474f78e9/harga-cabai-rawit-hijau-pasar-tradisional-di-yogyakarta-hari-ini-2026,"6 days ago · Harga terkini: Rp46,25 ribu (per 19 Agustus 2026). Perubahan harian: stabil, tidak berubah dibandingkan hari sebelumnya (Rp46,25 ribu ).",True
2025-05-27,Cabai Rawit Merah,DI Yogyakarta,harga Cabai Rawit Merah DI Yogyakarta 2025-05 naik turun,3,Harga Sembako Jogja Hari Ini 5 November 2025: 3 Jenis Cabai ...,https://www.detik.com/jogja/bisnis/d-8195258/harga-sembako-jogja-hari-ini-5-november-2025-3-jenis-cabai-naik-turun,Cabai merah besar: Naik dari Rp 49.000 menjadi Rp 50.714/kg; Cabai rawit merah: Turun dari Rp 25.571 menjadi Rp 25.143/kg; Daging sapi murni: Rp ...,True
2025-05-27,Gula Pasir Kualitas Premium,DI Yogyakarta,harga Gula Pasir Kualitas Premium DI Yogyakarta 2025-05 naik turun,3,Harga Gula Pasir Kualitas Premium di Pasar Tradisional DI Yogyakarta ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/825d4194643970a/harga-gula-pasir-kualitas-premium-pasar-tradisional-di-yogyakarta-hari-ini-2026,"Harga terkini: Rp18,75 ribu (per 31 Juli 2026). Perubahan harian: stabil, tidak berubah dibandingkan hari sebelumnya (Rp18,75 ribu ). Perubahan ...",True
2025-04-28,Cabai Rawit,DI Yogyakarta,harga Cabai Rawit DI Yogyakarta 2025-04 naik turun,3,Harga Cabai Rawit di Pasar Modern Periode Desember 2024-2025,https://databoks.katadata.co.id/ekonomi-makro/statistik/5a6e77a61a9388c/harga-cabai-rawit-harian-di-pasar-modern-provinsi-di-yogyakarta,"DI Yogyakarta: 1. Beras per Kg Rp14,9 ribu per kg (tidak berubah) 2. Cabai Rawit Merah per Kg Rp101,95 ribu per kg (naik 22.17%)",True
2025-04-28,Cabai Merah Keriting ,DI Yogyakarta,harga Cabai Merah Keriting  DI Yogyakarta 2025-04 naik turun,3,Harga Cabai Merah Keriting di Pasar Tradisional Provinsi DI Yogyakarta ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/303789c65bdfae6/harga-cabai-merah-keriting-harian-di-pasar-tradisional-provinsi-di-yogyakarta,"Harga Cabai Merah Keriting di Pasar Tradisional Provinsi DI Yogyakarta Sebulan Terakhir Naik 25,52% ; 2026-04-28, 40.750 ; 2026-04-29, 40.750.",True
2025-04-28,Cabai Merah,DI Yogyakarta,harga Cabai Merah DI Yogyakarta 2025-04 naik turun,3,Harga Sembako Jogja Hari Ini 5 November 2025: 3 Jenis Cabai ...,https://www.detik.com/jogja/bisnis/d-8195258/harga-sembako-jogja-hari-ini-5-november-2025-3-jenis-cabai-naik-turun,Cabai merah besar: Naik dari Rp 49.000 menjadi Rp 50.714/kg; Cabai rawit merah: Turun dari Rp 25.571 menjadi Rp 25.143/kg; Daging sapi murni: Rp ...,True
2025-04-28,Bawang Merah Ukuran Sedang,DI Yogyakarta,harga Bawang Merah Ukuran Sedang DI Yogyakarta 2025-04 naik turun,3,Harga Sembako Jogja Hari Ini 4 Agustus 2025: Bawang Merah ...,https://www.detik.com/jogja/bisnis/d-8044034/harga-sembako-jogja-hari-ini-4-agustus-2025-bawang-merah-tembus-50-ribu-kg,Bawang merah ukuran sedang: Naik dari Rp 46.250 menjadi Rp 51.250/kg; Bawang putih ukuran sedang: Rp 40.750/kg; Beras kualitas bawah I: Rp ...,True
2025-04-28,Daging Sapi Kualitas 1,DI Yogyakarta,harga Daging Sapi Kualitas 1 DI Yogyakarta 2025-04 naik turun,3,Harga Daging Sapi Kualitas 1 di Pasar Tradisional Periode Januari ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/3f959bacb90acf1/harga-daging-sapi-kualitas-1-harian-di-pasar-tradisional-provinsi-di-yogyakarta,"Sedangkan harga daging sapi kualitas 1. Yogyakarta telah mengalami kenaikan sebesar 3,57% dari sebelumnya yang diperdagangkan Rp140 ribu.",True
2025-04-28,Telur Ayam Ras Segar,DI Yogyakarta,harga Telur Ayam Ras Segar DI Yogyakarta 2025-04 naik turun,3,Harga Telur Ayam Ras Segar di Pasar Tradisional DI Yogyakarta Hari Ini ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/27e3f90e4f9eaa8/harga-telur-ayam-ras-segar-pasar-tradisional-di-yogyakarta-hari-ini-2026,"Harga terkini: Rp26,5 ribu (per 17 Juli 2026). · Perubahan harian: naik Rp750 dari hari sebelumnya (Rp25,75 ribu ). · Perubahan mingguan: naik ...",True
2025-04-28,Beras,DI Yogyakarta,harga Beras DI Yogyakarta 2025-04 naik turun,3,Harga Beras di Pasar Tradisional Provinsi DI Yogyakarta Sebulan ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/367b23db00c2741/harga-beras-di-pasar-tradisional-provinsi-di-yogyakarta,"Harga Beras di Pasar Tradisional Provinsi DI Yogyakarta Sebulan Terakhir tidak Berubah ; 2025-04-01, 14.300 ; 2025-04-02, 14.300 ; 2025-04-03 ...",True
2025-04-28,Cabai Rawit Hijau,DI Yogyakarta,harga Cabai Rawit Hijau DI Yogyakarta 2025-04 naik turun,3,Harga Cabai Rawit Hijau di Pasar Tradisional DI Yogyakarta Hari Ini ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/5796087474f78e9/harga-cabai-rawit-hijau-pasar-tradisional-di-yogyakarta-hari-ini-2026,"6 days ago · Harga Cabai Rawit Hijau di Pasar Tradisional DI Yogyakarta Hari Ini Stabil di Rp46,25 Ribu , Update 19 Agustus 2026 ; 2025-12-04, 57.500 ; 2025-12 ...",True
2025-04-28,Gula Pasir Kualitas Premium,DI Yogyakarta,harga Gula Pasir Kualitas Premium DI Yogyakarta 2025-04 naik turun,3,Harga Gula Pasir Kualitas Premium di Pasar Tradisional DI Yogyakarta ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/825d4194643970a/harga-gula-pasir-kualitas-premium-pasar-tradisional-di-yogyakarta-hari-ini-2026,"Harga terkini: Rp18,75 ribu (per 31 Juli 2026). Perubahan harian: stabil, tidak berubah dibandingkan hari sebelumnya (Rp18,75 ribu ). Perubahan ...",True
2025-04-28,Telur Ayam,DI Yogyakarta,harga Telur Ayam DI Yogyakarta 2025-04 naik turun,3,Harga Telur Ayam Ras Segar di Pasar Tradisional DI Yogyakarta Hari Ini ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/27e3f90e4f9eaa8/harga-telur-ayam-ras-segar-pasar-tradisional-di-yogyakarta-hari-ini-2026,"Harga terkini: Rp26,5 ribu (per 17 Juli 2026). · Perubahan harian: naik Rp750 dari hari sebelumnya (Rp25,75 ribu ). · Perubahan mingguan: naik ...",True
2025-04-28,Cabai Rawit Merah,DI Yogyakarta,harga Cabai Rawit Merah DI Yogyakarta 2025-04 naik turun,3,Harga Cabai Rawit di Pasar Modern Periode Desember 2024-2025,https://databoks.katadata.co.id/ekonomi-makro/statistik/5a6e77a61a9388c/harga-cabai-rawit-harian-di-pasar-modern-provinsi-di-yogyakarta,"2. Cabai Rawit Merah per Kg Rp101,95 ribu per kg (naik 22.17%) 3. Minyak Goreng Kemasan Bermerk 1 per Kg Rp22,1 ribu per kg (turun 2.86%) 4. Minyak Goreng ...",True
2025-04-28,Gula Pasir,DI Yogyakarta,harga Gula Pasir DI Yogyakarta 2025-04 naik turun,3,Harga Gula Pasir Kualitas Premium di Pasar Tradisional DI Yogyakarta ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/825d4194643970a/harga-gula-pasir-kualitas-premium-pasar-tradisional-di-yogyakarta-hari-ini-2026,"Gula Pasir Lokal per Kg harian di Pasar Tradisional. Yogyakarta Hari Ini Stabil di Rp18,75 Ribu. Harga terkini: Rp18,75 ribu (per 31 Juli 2026) ...",True
